,Title,Word_Count,Links,Hashtags,User_Mentions,Favorite,Retweet
752,"#Noticias 🗞 | Vacunación 

El presidente Guillermo Lasso, informó en sus redes sociales que se concretó la adquisición de 6 millones de vacunas #CanSino, con las cuales se inmunizará a 6 millones de personas, esta vacuna #CanSino es de una sola dosis. https://t.co/Mi4MtRC8Wx",43,0,3,0,1,0
753,"Guillermo Lasso anunció que Ecuador adquirirá 6 millones de la vacuna china CanSino, de una sola dosis. Se espera que lleguen la primera quincena de julio de 2021.",28,0,0,0,14,2
754,"Guillermo Lasso está a otro nivel! 
Se pone a conversar con su propio troll center en Twitter. Y uds creyendo que Moreno dejó la vara muy alta. https://t.co/kbLK0RHgnI",28,0,0,0,0,0
755,"Dia 18 del gobierno de Guillermo Lasso:

Todo igual. Si fecha asignada aún. Ayer no puse el tweet del día 17 porque... bueno... esto está bastante monótono.

Igual...

Quedan 82 días. https://t.co/Y4NecCjmhO",32,1,0,0,0,0
756,"En el inicio de su gobierno el presidente Guillermo Lasso optó por hacer la mayor cantidad de “guiños” a las comunidades y organizaciones indígenas.

Escribe @rob_rue",26,0,0,1,2,3
757,"Presidente del Ecuador, Guillermo Lasso, anunció la adquisición de 6 millones de vacunas chinas CanSino, de una sola dosis. https://t.co/tmTEvPZD3I",20,0,0,0,0,0
758,"👹CON EL 71% DE APOYO SEGÚN CEDATOS, TIENE UN CAMPO NAZI EL PALACIO DE CARONDELET👹👹
#Increible
El presidente Guillermo Lasso, tiene un supuesto apoyo del pueblo de más 71% de aprobación. Alguien puede explicar porqué está cercado el Palacio de Carondelet. Aquí, algo no cuadra. https://t.co/y8jkCWhwb4",46,0,1,0,169,155
759,"@LassoGuillermo Ojalá y no salgan los metemierda adoradores del ladrón más grande RCD, a menospreciar esta adquisición. Vamos Sr. Guillermo Lasso Presidente",22,0,0,1,0,0
760,"MUSE, un movimiento clave que respalda al gobierno de Guillermo Lasso #Esmeraldas https://t.co/pbvfRIVKQx https://t.co/CpBis77j6w",14,1,1,0,0,0
761,"Boletín Oficial 050 🇪🇨

Presidente Guillermo Lasso remite ajustes técnicos al proyecto de Ley de Economía Circular Inclusiva, mediante objeción parcial.

📄➡️https://t.co/tx1ezUAuG6 https://t.co/7fudS5MzQp",23,1,0,0,17,12
762,El presidente Lasso nombra a Carla Mera como directora de la UAFE https://t.co/aQpdkzQKKg via @primicias,15,1,0,1,0,0
763,"#Editorial Esto es un gran ejemplo para los ecuatorianos, el ejemplo que ha puesto la administración de Guillermo Lasso, el esperar su turno para ser vacunados demuestra la lealtad a su pueblo...
https://t.co/l84v64gybV https://t.co/0F2aifusxL",34,1,1,0,0,0
764,"🔴Presidente de Ecuador, Guillermo Lasso @LassoGuillermo informó que se concretó la adquisición de 6 millones de vacunas de CanSino para el país. ⤵️ #InfoTransparent https://t.co/K1MyyfcTRt",25,1,1,1,0,0
765,"El presidente de la República Guillermo Lasso, firmó el acuerdo con laboratorio Cansino, con el cual se concretó la adquisición de SEIS MILLONES de vacunas contra el #COVID-19 para el país; las vacunas desarrolladas por Cansino son de una sola dosis, expresó el primer mandatario. https://t.co/6TIqv0NYS8",46,0,1,0,2,0
766,"#ATENCIÓN: El presidente Guillermo Lasso anunció la adquisición de 6 millones de dosis de la vacuna Cansino, que se suman a las ya adquiridas para el Plan de Vacunación 9/100 contra la covid-19. https://t.co/ZPqsKF8sFc",34,1,1,0,41,14
767,"ATENCIÓN: Guillermo Lasso acaba de anunciar la adquisición de 6 millones de vacunas Cansino, de una sola dosis, para la inmunización, contra la covid-19, de los ecuatorianos. https://t.co/AWfOvkhlYC",28,1,0,0,8,7
768,"Guillermo Lasso: “El Ecuador del Encuentro constituye un compromiso que debe proyectarse en el ámbito internacional”

Más detalles 👇🔗 https://t.co/xfzbQwawVE",20,1,0,0,0,0
769,"@LassoGuillermo Sr. Presidente Guillermo Lasso reciba un cordial saludo. Los profesionales de la salud nos dirigimos a usted para pedirle de la manera más respetuosa nos ayude ante la situación y la decisión del CACES con respecto al examen de habilitación, que sea una media  justa",46,0,0,1,2,0
770,"Felicitamos al Dr. Luis Eduardo Fayad antiguo alumno de la Décima Sexta Promoción, por la Condecoración de la Orden Nacional ""Al Mérito"" en el Grado de COMENDADOR otorgado por el Señor Guillermo Lasso Mendoza, Presidente Constitucional de la Republica. https://t.co/0RTjFaJfwH",40,0,0,0,3,1
771,"@LassoGuillermo Tampoco no más CORREÍSTAS ni MORENISTAS en su mandato Sr Guillermo LASSO; no se olvide que por la culpa de ellos el país vive en un estado de NARCODEMOCRACIA y NARCOESTADO gobernado   y liderado por la CORRUPCIÓN, el hampa, la delincuencia, la violencia y el CRIMEN ORGANIZADO. https://t.co/VHjMncOY2e",49,0,0,1,0,0
772,#ATENCIÓN | El presidente Guillermo Lasso anuncia que se ha concretado la adquisición de 6 millones  de vacunas #CanSino https://t.co/ZmOx13BaN4,20,1,2,0,41,11
773,"¡Si así llueve, que no escampe! 💉 Guillermo Lasso confirmó un nuevo acuerdo para la adquisición de vacunas contra el covid-19. Estas son de la firma china CanSino Biologics 🧪 y llegarían en las próximas semanas. https://t.co/PzCq5QobOg",37,0,0,0,168,34
774,Adiós a las cadenas nacionales. Los ‘lives’ gobernarán con Guillermo Lasso https://t.co/TG6hiBVSUo a través de @TuVozTV,16,1,0,1,1,0
775,#MarceloDotti: 'El Ecuador que recibe el presidente Lasso se parece a un campo minado' https://t.co/dWsI5K51Yi https://t.co/eEK3Q5R70X,16,1,1,0,3,6
776,"Presidente Guillermo Lasso anuncia acuerdo con laboratorio chino para que 6 millones de vacunas Anti Covid-19, CanSino, de una sola dosis, lleguen al Ecuador 🇪🇨
@riwilo2002 https://t.co/cxUhRWRsGi",27,0,0,1,1,0
777,"El presidente de la República, Guillermo Lasso, anuncia la adquisición de 6 millones de vacunas CanSino que son aplicadas en una sola dosis. https://t.co/LfyOP1nayz",24,0,0,0,61,7
778,"📍El presidente Guillermo Lasso, anuncia que llegarán al país 6 millones de vacunas CanSino, que son de una sola dosis. https://t.co/KBGQJRLLQL",21,0,0,0,26,6
779,@AreaDeportivaFM Simón y que tape Guillermo Lasso,7,0,0,1,0,0
780,"Información completa📲👇
https://t.co/Yz0a0vbUT9

#EliteNoticias",4,1,1,0,0,0
781,El presidente Guillermo Lasso vetó 14 artículos del proyecto de Ley Orgánica reformatoria del Código Integral Penal para prevenir y combatir la violencia sexual digital y fortalecer la lucha contra los delitos informáticos en virtud de garantizar una vida libre de violencia. https://t.co/HQTmtC6jRw,43,0,0,0,0,0
782,"Darío Herrera, el nuevo ministro de Desarrollo Urbano y Vivienda, es importante planificar con precisión los proyectos que necesita el país, sin embargo, el presidente Guillermo Lasso le encargó como prioridad, construir 200.000 viviendas rurales en los cuatro años de gobierno. https://t.co/qOthQtSFiK",42,0,0,0,0,0
783,@LassoGuillermo Grande Guillermo Lasso,4,0,0,1,0,0
784,Dice Guillermo Lasso que se siente orgulloso porque Ecuador es el primer país en el mundo que llega con vacunas a los Otavaleños. 😂😂😂😂😂😂😂,24,0,0,0,0,0
785,@LassoGuillermo hola muy buenos dias señor presidente Guillermo Lasso me llamo Eduardo anchundia de aca manabi queria pedirle su ayuda con un problema q ya tenemos 10años sin solucion se trata de una fabrica de manta q la cerraron y nunca nos liquidaron emos ido muchos compañeros,47,0,0,1,0,0
786,@Luis01826708 @LassoGuillermo @pradojj 🙈🙈 y tu crees. Que tus melcochas van estar. En las perchas de los almacenee españoles?  Por cierto guillermo lasso cuando converses con el presidente de mexico pide un consejo como comprar refinerias y no tu pensando en privatizar,42,0,0,3,0,0
787,"En #BuenosDíasAmérica nos acompañó @alberto_dahik ex vicepresidente de Ecuador, para hablar "" Reformas Económicas y Tributarias del Gobierno de Guillermo Lasso"" Sintoniza 93.3 FM y míranos www.americaestereo.com@longogalo @NubiaVillacis @cmurrietag https://t.co/RH3PuHzHT2",30,0,1,3,0,0
788,¿Ya se olvidaron de esto? https://t.co/KCT6fKYedB,6,1,0,0,0,0
789,"#Política// Presidente Guillermo Lasso, encomendó a ministro de Desarrollo Urbano y Vivienda, soluciones habitacionales gratuitas.

Más detalles en el siguiente enlace: ⬇
https://t.co/4h4wPawexP https://t.co/Bt1VP47YSc",24,1,1,0,1,0
790,"@hectorvanegasdr Pregúntale a guillermo lasso q profesas ser transparente, si va a denunciar ante la ley a los genocidas y corruptos:Lerdin moreno,maria paula romo,oswaldo jarrin, por el desastre como dejan el país y todo esta en el informe del defensor del pueblo y d Derechos Humanos en Ecuador.",48,0,0,1,0,0
791,"@hectorvanegasdr YO TAMPOCO SOY lenin moreno en ECUADOR🇪🇨 TRAIDOR, CORRUPTO Y GENOCIDA.
Quiero saber la verdad sobre INA PAPERS donde Moreno esconde dinero d la CORRUPCIÓN
Cuenta#100-04-1071378, INA INVESTMENT CORP, Balboa Bank Panamá. lenin moreno=guillermo lasso quienes cogobernaron&amp;encubrieron",38,0,0,1,0,0
792,"Con Arauz ya la hubieran Vacunado. Sin duda. Todo es perfecto hasta que nos toca a nosotros mismos. No es lo mismo llamar al diablo, que verlo llegar. El diablo le queda corto a Guillermo Lasso. Ojalá que vacunen a tu hermana. https://t.co/9WqJaXUM0W",43,1,0,0,2,1
793,"Organizaciones sociales realizaron una movilización  para exigir al presidente Guillermo Lasso, derogue el Decreto Ejecutivo con el cual se da el incremento mensual a los precios de los combustibles. 

Aquí el informe: https://t.co/vOmWrtQijx

103.7 FM 📻📻📻 https://t.co/GgCs8f8Osu",37,1,0,0,7,3
794,"@MashiRafael Los ecuatorianos estamos felices de haber derrotado al mal llamado “Socialismo”.
Con Guillermo Lasso habrá libertad de expresión, sus obras hablarán, no la prensa, ellos solo informarán",28,0,0,1,0,0
795,"Presidente de la República, Guillermo Lasso, otorgó condecoración post mórtem al doctor Attilio Mancino, padre del gobernador de Loja https://t.co/WaOpbFRqAF",20,1,0,0,4,1
796,"@luisantonio_r @LassoGuillermo @teleamazonasec Señor Presidente Guillermo Lasso, los ecuatorianos exijimos que Usted, transparente la adquisición de las vacuna, no puede ser que se oculte el precio de cada vacuna, eso deja abierta la posibilidad de que hay sobreprecio y eso es corrupción, la ciudadanía exijimos transparencia",46,0,0,3,0,0
797,"El Pesidente del TJCA, Gustavo García participó del saludo protocolar al Presidente del Ecuador, Guillermo Lasso, y al Canciller Mauricio Montalvo. El TJCA expresa sus deseos de éxito en su gestión y durante el ejercicio de la próxima Presidencia Pro Témpore de la CAN https://t.co/6N5pfpFqwo",45,0,0,0,31,4
798,"@FerGlezO @MashiRafael Ya nadie le cree! Gozamos de un Ecuador libre gracias a nuestro Presidente Guillermos Lasso, así que puede decir las mentiras que quiera que este no es como su gobierno donde mandaban a callar a sus opositores! Guillermo Lasso nos ha hecho libres! Siga llorando",47,0,0,2,0,0
799,"@pichinchauniver @PoliciaEcuador @CarrilloRosero @Lenin @JeanineAnez @LosTiemposBol señors por dios hermanos Ecuatorianos tengan claro los medios de comunicación son coplises de estas Crimenes nunca lo comunicaron al pueblo Ecuatoriano Guillermo Lasso lo sabía Jaime Nobot, lo sabían el Yaku Pérez  todos los partidillos politiqueros independiente son complises",46,0,0,6,0,0
800,"Guillermo Lasso: “El Ecuador del Encuentro constituye un compromiso que debe proyectarse en el ámbito internacional”

A thread ⬇️ https://t.co/fCjZGxMIrK",20,1,0,0,0,0
801,"#Nacional | Adiós a las cadenas nacionales‼️
El presidente, Guillermo Lasso, anunció que comunicará sus actividades y decisiones a través de sus redes sociales.
⤵️
https://t.co/5zIXtTIdWr",26,1,1,0,0,0
802,"“Sin perder tiempo, Guillermo Lasso asumió la Presidencia de Ecuador tomando medidas que ya evidencian un giro en la política del país” https://t.co/WWKj8rTz8Z #Ecuador 🇪🇨 por @gabrielamor",27,1,1,1,17,8
803,"Guillermo Lasso:  no dice ni que si, ni quizá ni que no. 
! lamentable e indignante! https://t.co/t0vqSObWY3",17,1,0,0,6,4
804,"@silvitamaldia @hoeg1 Claro la mafia pautada; las "" feministas"" a sueldo; los ambientalistas pagados por la cia, los evasores, los explotadores. Si las mafias estàn con Guillermo Lasso",28,0,0,2,3,1
805,Presidente Guillermo Lasso: ‘La participación de grupos sociales será prioridad en la toma de decisiones’ ► https://t.co/hCxvAaroOe https://t.co/YRIaYANYIW,18,1,0,0,46,12
806,"👹MENSAJE ES PARA EL SEÑOR GUILLERMO LASSO, QUE QUIERE PRIVATIZAR ECUADOR👹👹
#VotoOdio 
Las verdades como deben ser, bien dichas. 
Las grandes obras que construyó #RafaelCorrea, constituyen el precioso patrimonio nacional, y que según la Constitución son sectores estratégicos. https://t.co/hP8QCaKgAa",39,0,2,0,135,90
807,Hemos sido recibidos por el señor Guillermo Lasso Presidente del Ecuador a quien hemos expresado nuestro respaldo en la gestión así como las necesidades del Taxismo. Estamos dispuestos a trabajar de la mano para sacar a nuestro País adelante. https://t.co/AMPSFQ1fdT,40,0,0,0,0,0
808,Toda la Transportacion Nacional prestos para trabajar de la mano con el Gobierno Nacional y el señor Presidente Guillermo Lasso https://t.co/te8znmaXYo,21,0,0,0,1,2
809,"🇪🇨 Primeros 10 días de Guillermo Lasso al frente de Ecuador: restauración de la libertad de expresión, nuevo código de ética y apertura económica

https://t.co/8jJPDmhvOl https://t.co/yU8CAn1wDK",26,1,0,0,0,0
810,"A propósito de ciertos nombramientos
Los correístas están usando supuestos intrascendentes para socavar el innegable prestigio que está cada día en ascenso del gobierno de Guillermo Lasso. Algo tienen que decir frente al rotundo fracaso de su marioneta. Y respiran por su herida.",43,0,0,0,1,0
811,"@PhilipAMLC @JennyHossman En tu gran documento a parte de decir 350000, donde está el nombre de Lenin Moreno o de Guillermo Lasso?",22,0,0,2,0,0
812,@lahistoriaec Para evitar todos estos inconvenientes  Don Guillermo Lasso debería deshacerse  de la cabeza o sea de la ministra de Educación y  no pasa nada.,25,0,0,1,0,0
813,"No puedo asegurar que este audio sea real, que la voz que se escucha es de César Monge, pero de ser original revela la lavada de manos de Monge y tácitamente culpa a Guillermo Lasso del nombramiento de delincuentes correístas en el gobierno del ""encuentro""

#Ecuador #Lasso https://t.co/bibaaeqmYW",48,0,2,0,4,0
814,Patrimonio del presidente Guillermo Lasso y su gabinete suma USD 58 millones https://t.co/IVvCJeF8zK,13,1,0,0,0,0
815,"#Ciclismo| Sin hacer parrilladas y sin la visita del bachiller Guillermo Lasso a la concentración, el ecuatoriano Richard Carapaz gana la 5ta Etapa y es el nuevo líder del Tour de Suiza. https://t.co/Dkug3LCxqU",33,0,1,0,0,0
816,"#EliminatoriasQatar2022| La selección de fútbol de Ecuador cayó derrotada 1 - 2 ante Perú en Quito. 

¡La visita del banquero Guillermo Lasso a la concentración de La Tri, le pasó factura! https://t.co/YUDrL5kre8",32,0,1,0,0,0
817,"#Alerta| El gobierno del bachiller Guillermo Lasso, pretende privatizar el IESS https://t.co/Hta4YtvudW",12,0,1,0,0,0
818,"Periodistas al poder. Rafael Cuesta, hermano de Santiago Cuesta, ex consejero presidencial de Lenín Moreno, involucrado en ""Caso Las Torres"" junto al Contralor Pablo Celi, es nombrado por el Presidente Guillermo Lasso como gerente general del medio público TC televisión. https://t.co/5YwC0z7NfP",41,0,0,0,0,0
819,"@luisantonio_r Dejen trabajar a Guillermo sino hubieran votado por el lelo y no fregaran tanto la vida , creo que uds esperaba un puesto y eso les indigna saber que nada de nada les llego, lasso sabe lo que hace el es un hombre ganador y sabe pq lo hace ya verán",52,0,0,1,0,0
820,"GUILLERMO LASSO FUISTE TESTIGO DE LA CORRUPCION DEL TRAIDOR -CORRUPTO LENIN MORENO Y SU BANDA DE DELINCUENTES MAFIOSOS PERO TU NO LO DENUNCIASTE ,AL CONTRARIO CO-GOBERNASTE CON EL CORRUPTO, SI NO DENUNCIASTE A SU DEBIDO TIEMPO TE CONVERTISTE EN SU CÓMPLICE ANTE LA JUSTICIA. https://t.co/X2MlDKpTyw",45,0,0,0,0,0
821,"@LassoGuillermo Hola sr presidente Guillermo Lasso, hay una escasez de vacunas en algunos cantones de Manabí zona 4 de salud.",20,0,0,1,0,0
822,"@vickyperiodista En Colombia Ivan Duque - #MVLLGOLPISTA
En Argentina  Mauricio Macri - #MVLLGOLPISTA
En Ecuador Guillermo Lasso - #MVLLGOLPISTA
Ese tipo dejó hace mucho su lugar en la literatura, es un FASCISTA!!",32,0,3,1,4,2
823,"Le pido de favor Presidente Guillermo Lasso que derroge las leyes que creó el Corrupto Rafael Correa en beneficio de los inquilinos porque no pagan de los arriendos,ni agua,ni luz y dejan destruidos los departamentos y los dueños tenemos pérdidas y por el culpa del ladron Correa.",47,0,0,0,0,0
824,@LassoGuillermo saludos estimado  Presidente Guillermo Lasso un saludo cordial de los integrantes del Mov. UPM UNIDOS PODEMOS MAS. UPM y de  Ab. Jorge Alberto Cabrera Muñoz Director. sr. Presidente nuestra gente  trabajo 24/7 en toda la campaña con nuestros propios recursos https://t.co/Z0zObV6Lhh,42,0,0,1,0,0
825,Ni sabatinas ni cadenas nacionales. El presidente Guillermo Lasso anunció que informará sobre sus actividades a través de las redes sociales. https://t.co/WVdTv3KrEi,22,0,0,0,643,103
826,"Amo mucho a Guillermo Lasso nunca me había sentido tan cerca de un presidente, su grupo de comunicación es demasiado TOP!✨ estrellita para ustedes!",24,0,0,0,4,0
827,@Presidencia_Ec Buenas Noches por favor podrían decirle al Señor Guillermo Lasso nuestro Querido Presidente  que nos ayude en el  Instituto de Seguridad Social se están demorando en todo lo concerniente de personas fallecidas en entregar a los Beneficiarios,38,0,0,1,0,0
828,"👹LOS INDÍGENAS EVANGÉLICOS D' LA FEINE, SE VENDEN AL MEJOR POSTOR👹👹
#Oportunistas
La FEINE apoyó a Andrés Arauz, en campaña, ahora reunidos con Guillermo Lasso, definitivamente, se van al mejor postor, bailarines, no representan nada peor al pueblo si no sus propios intereses. https://t.co/feCI14Zuz1",44,0,1,0,42,43
829,"EL VOTO NULO DE LA HIPOCRESÍA, LE DIO LA VICTORIA A DON GUILLERMO LASSO. 
@LassoGuillermo  NUNCA nos representará como presidente..! https://t.co/wbiaYkbqAE",21,1,0,1,0,0
830,"El actual presidente Guillermo Lasso anunció que no existirán cadenas nacionales costosas ￼￼durante su mandato, pero que si dará a conocer su actividades a través de redes sociales.

#Ecuador #CCIOnline #ccinoticias #Noticias https://t.co/MqG3MP1r84",33,0,4,0,0,0
831,"El presidente Guillermo Lasso participó hoy, vía telemática, en la Reunión Regional Virtual del Foro Económico Mundial. El primer mandatario recalcó la idea de convertir a Ecuador en un centro financiero global y señaló que su gobierno se enfocará en la reactivación del país. https://t.co/lt0zpzNgRo",45,0,0,0,5,0
832,@ALBERTOACOSTAB Excelente mi Don Acosta espero que le aconseje al Sr Guillermo Lasso y tome medidas y esos VIVIDORES de Los subsidios CHANTAJISTAS se termine,25,0,0,1,0,0
833,"Sí Cantuña construyó el atrio de la iglesia de San Francisco en una noche, ¿podrá Guillermo Lasso cumplir con su plan de vacunación; 9 millones en 100 días? Meses atrás vivimos la tortuosa gestión del gobierno anterior, pero no está tan apartado a la realidad actual. @MBelenMena",47,0,0,1,0,0
834,@LeonidasIzaSal1 que te pasa que estas con tibias declaraciones si vas hacer la marcha es contra de este gobierno del chulquero de Guillermo lasso dilo frontalmente no te ahueves que tu vas a ser el próximo presidente  de la CONNAI https://t.co/9zkWryxDET,41,1,0,1,0,0
835,"Qué nos invada y colonice Ecuador con su presidente liberal, Guillermo Lasso.

Fin.",13,0,0,0,9,0
836,Saludo protocolar del Presidente Guillermo Lasso junto al Ministro de Relaciones Exteriores Embajador Mauricio Montalvo al Cuerpo Diplomático acreditado en el Ecuador. https://t.co/IUjKh1fwjI,23,0,0,0,29,3
837,NO CABE DUDA QUE ES PERRO DE GUILLERMO LASSO https://t.co/I5Dbxp1MpU,10,0,0,0,0,0
838,@fmaritza @LassoGuillermo Hagamos llegar a Guillermo Lasso estás RATAS CORREISTAS deben ser publicados y cómo la RATA Salazar renunció por SINVERGÜENZAS el resto tendrá q hacerlo,26,0,0,2,0,0
839,@EmelecAmorAzul @gfrancosan @fmaritza @magdasalazarg @LassoGuillermo Vamos a seguir haciendo tendencia y que llegue a conocer Guillermo Lasso...ya renunció la RATA Salazar vamos por más,24,0,0,5,1,1
840,Presidente Guillermo.Lasso ponga interés en lo grave que la derecha traída por Lenin Moreno han provocado como en el pasado que la gente huya de mi país y deje a sus hijos en la frontera de los EEUU todo por la pobreza en que nos encontramos mire primero esto https://t.co/9oti7KcG8m,50,1,0,0,8,5
841,"Presidente Guillermo Lasso recibirá primera dosis de la vacuna para #COVID19 este viernes a las 13H30, en el centro de inmunización de la U. de Guayaquil. https://t.co/JDRGxo50aR",27,0,1,0,0,0
842,Presidente Guillermo Lasso veta parcialmente proyecto de ley contra la violencia sexual digital y lucha contra delitos informáticos►https://t.co/gkpf9ONuCg https://t.co/RppYyPSnTx,19,1,0,0,83,25
843,"Sr Presidente Guillermo Lasso mire Ud como mi país La derecha con Lenin Moreno convirtió a mi país ya no en un,paso de la droga SHORA viven aquí los carteles y como hay tanta pobreza los jóvenes son seducidos a venderla y asesinar a los que no pagan es desesp https://t.co/VKfSlQLDEt",51,1,0,0,0,0
844,@Caritosandovale @GabrielaObando @LoroHomero Fue el #Saladasso de Guillermo Lasso,9,0,1,3,0,0
845,"Lenin Moreno le heredó a Lasso, no solo un pais destruido
También un bomba de tiempo llamada ""alza de combustibles"" que desde su gobierno iba haciéndose más grande
Veremos si Guillermo Lasso es tan necio y sordo que dará pie a un nuevo Octubre",44,0,0,0,0,0
846,@LassoGuillermo buenas noches Sr Guillermo Lasso Presidente constitucional de la republica del Ecuador miré las publicaciones es verdad.. En la campaña dijo Ud dijo adiós a los mismos de siempre . Si hay gente mejor y con mejor predisposición a trabajar por el país https://t.co/iAeaP7UIJo,45,0,0,1,1,0
847,"@Presidencia_Ec @LassoGuillermo PRESIDENTE GUILLERMO LASSO.
 Comunica Ud. a través de un medio de comunicación que informará al país, a través de redes sociales.
 ESO ES IRRESPETUOSO y poco práctico para dirigirse al pueblo en sus informes presidenciales.
 Debe Ud. utilizar la prensa y la televisión para ello.",47,0,0,2,0,0
848,"@lemeza47 @AnitaMGalarzaA quiere buscar un cargo importante con el presidente Guillermo Lasso para que su esposo @PacoSevillaC quede impune de sus actos, @FiscaliaEcuador debes actuar #GalarzaLaCorruptaDestituida https://t.co/PrfoEQi7UP",27,0,1,4,0,0
849,@APACHE_EC Solo diciendo al presidente Guillermo Lasso q hay CORREISTAS INFILTRADOS poco a poco sacarán lo PODRIDA d su MENTE para dañar  la GESTIÓN d LASSO,26,0,0,1,1,0
850,Obviamente perdió porque soy más salado que Guillermo Lasso 🥲 https://t.co/HJMpgy59Fc,11,1,0,0,3,0
851,@CristinaVinue11 el sro presidente está jugando con juego  el pueblo que boto x el lo está dejando aver asta donde llega poniendo a los correista en su gobierno cuidado y lo sacamos a todos pila sro presidente Lasso Guillermo,39,0,0,1,0,0
852,"@CCInoticias #GalarzaLaCorruptaDestituida
Guillermo Lasso en vez de relacionarse con Paco Sevilla y Ana Galarza debe ponerlos en la carcel a ambos 
@AnitaMGalarzaA
@PacoSevillaC https://t.co/axrIU0G7n3",24,0,1,3,0,0
853,"@LassoGuillermo Truncar el futuro de cientos de profesionales de la salud gracias a un examen mal formulado, con un sistema lleno de fallos es el precedente que esta dejando el Consejo de Aseguramiento de la Calidad de la Educación Superior - CACES  estimado Guillermo Lasso sin opción a trabajo",49,0,0,1,0,0
854,"@CCInoticias #GalarzaLaCorruptaDestituida
Si Guillermo Lasso se relaciona con @AnitaMGalarzaA y @PacoSevillaC abrirá paso a una gran corrupción en el pais https://t.co/ZTF3WiCM7m",21,0,1,3,0,0
855,"💉| El Presidente será vacunado.
-
Este viernes Guillermo Lasso será vacunado en la Universidad de Guayaquil a las 13:30.
-
Más detalles en https://t.co/2LWDsTMJI4 📱 https://t.co/MHviNEen9N",27,1,0,0,0,1
856,"@ABorreroVega Truncar el futuro de cientos de profesionales de la salud gracias a un examen mal formulado, con un sistema lleno de fallos es el precedente que esta dejando CACES  estimado Guillermo Lasso sin opción a trabajo y estudios! EXIGIMOS!
un #PuntoDeCohorteJusto #PorUnaMediaJusta",43,0,2,1,3,1
857,"Todos debemos apoyar en sacar al país adelante porque el Gobierno no puede hacerlo solo expresó Monseñor Andrés Carrascosa Nuncio Apostólico en el Ecuador luego del saludo protocolario al presidente Guillermo Lasso, exhortó a jóvenes mantener la ética y moral @ComunicacionEc https://t.co/GIcEIP8cEK",42,0,0,1,0,0
858,Abdalà Bucaram le reclama a Guillermo Lasso ¿Qué paso con los INA PAPERS... https://t.co/HJSk0drWRK via @YouTube,16,1,0,1,0,0
859,Esperemos que Guillermo lasso no caiga en las garras de @PacoSevillaC este estafador de primera que junto a su esposa @AnitaMGalarzaA han hecho tantas cosas malas @FiscaliaEcuador #GalarzaLaCorruptaDestituida https://t.co/MT32Fw1DKo,29,0,1,3,0,0
860,@LassoGuillermo @FiscaliaEcuador hasta cuándo vas a esperar? @AnitaMGalarzaA es una víbora quiere envolver a Guillermo Lasso para que el testaferro de su esposo @PacoSevillaC no enfrente a la justicia #GalarzaLaCorruptaDestituida https://t.co/QLszCj5bxc,31,0,1,4,0,0
861,"El presidente Guillermo Lasso ratificó que no utilizará cadenas nacionales en su Gobierno y que comunicará sus actividades a través de redes sociales.
-
VIDEO ⬇ https://t.co/kY1F4vm22Y",27,1,0,0,9,0
862,"El presidente Guillermo Lasso ratificó que no utilizará cadenas nacionales en su Gobierno y que comunicará sus actividades a través de redes sociales.
-
VIDEO ⬇ https://t.co/QFOuTeDPs7",27,1,0,0,28,3
863,"El gobierno, de Guillermo lasso no debiera de emplear a, Ana Galarza y paco sevillac  porque  don unos grande corruptos. 
#GalarzaLaCorruptaDestituida
@PacoSevillaC 
@AnitaMGalarzaA https://t.co/Ym4HUZA03E",24,0,1,2,0,0
864,@keneAVC @acalderon1985 @DgaAlexis @LassoGuillermo RIAN QUE ESO TAMBIEN SE LOS REGALA GUILLERMO LASSO .....AQUI YA HUELE A LIBERTAD PARA TODO .....YO SI LE CREO A LASSO,26,0,0,4,1,0
865,"Dicen que si algo le pasará al Presidente Guillermo #Lasso,  Don Segundo sería el único beneficiario.

No comprendo.",18,0,1,0,46,11
866,Guillermo Lasso no debe repetir el error de Macri en Argentina.  El pueblo votó por el cambio. Hay que escuchar el clamor nacional! Ni un sólo correísta en el gobierno ! Es por asepsia https://t.co/p0opM4IxHw,35,1,0,0,1,2
867,"Al caudillo envejecido por la corrupción – Guillermo Lasso –   cripto-agente de “La Plutocracia Judía Mundial”, lacayo de la Oligarquía ¿ecuatoriana? y representante de la ¿derecha? judía en Ecuador;  ""asi mueva su cola y se pare de cabeza ahora"",. SIGUE SIN CONVENCER . IDEXNAMI https://t.co/Bo1yvcqU41",45,0,0,0,0,0
868,"@eluniversocom Los que hemos trabalado con bienes y persona con Guillermo Lasso, ni agua.",14,0,0,1,0,0
869,"@alferdez @PedroCastilloTe Jajajajaj, a Guillermo Lasso no lo felicitaste con esa premura! Lo bueno es que demuestras a tu propio pueblo la basura que siempre fuiste y con la que te juntas!",32,0,0,2,0,0
870,"@LassoGuillermo IDEXIS-EC56: “El caudillo envejecido por la corrupción – Guillermo Lasso –   cripto-agente de “La Plutocracia Judía Mundial”, lacayo de la Oligarquía ¿ecuatoriana? y representante de la ¿derecha? judía en Ecuador;  NO CONVENCE ASI MUEVA SU COLA. IDEXNAMI (ONP-NM) https://t.co/94k6txTo0l",40,0,0,1,0,0
